"KodeUnit","KT","Inisial","NoInput","Tanggal","Nama","Alamat","Ket","RekKB","NoUrut","KdBud","kdAfd","Norek","Netral","Kdblok","Uraian","Nilai","Jml_Fisik","KdArus","TglKom","namauser","thntnm","KMK",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","009","00","02","407020000","","","Biaya Pembalian 2 (Dua) Bh Catridge u/Perlengkapan ISO Tgl.30 Januari 2017.Nota terlampir","525000","2","K002","01-02-2017 10:27:30","ferry","","01",
"71","KK","KAS","KAS201701-00164","31-01-2017 00:00:00","Sdr.Encep Junaedi","Cibungur","Lain lain","100000000","010","00","02","426020000","","","Biaya Pembelian 60 (Enam Puluh) Lbr Materai u/Bagian Pengadaan Tgl.31 Januari 2017.Nota terlampir","300000","60","K002","01-02-2017 10:27:30","ferry","","01",
"71","BK","MDR","MDR201701-00001","03-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","By.Bank","110000001","001","00","02","426060000","","","By.Bank","5000","0","K002","01-02-2017 13:55:21","ferry","","01",
"71","BT","MDR","MDR201701-00002","12-01-2017 00:00:00","Kanpus PTPN VIII","Bandung","Kas Kebun","110000001","001","00","02","151040000","","","Penerimaan Uang Kematian dari Kanpus PTPN VIII Bandung.","1308075","0","T004","01-02-2017 13:57:09","ferry","","01",
"71","BK","MDR","MDR201701-00003","25-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","By.Bank","110000001","001","00","02","426060000","","","By.Bank","5000","0","K002","01-02-2017 14:01:18","ferry","","01",
"71","BK","MDR","MDR201701-00004","27-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","By.Bank","110000001","001","00","02","426060000","","","By.Bank","5000","0","K002","01-02-2017 14:02:26","ferry","","01",
"71","BK","MDR","MDR201701-00005","31-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","By.Bank","110000001","001","00","02","426060000","","","By.Materai Bank","6000","0","K002","01-02-2017 14:05:08","ferry","","01",
"71","KK","KAS","KAS201701-00131","26-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain-lain","100000000","001","00","30","201060000","D8108DQ","","Biaya Pembelian 3 (Tiga) Bh Bohlam Philips u/Kend D.8108.DQ.Nota terlampir","55000","3","K001","26-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00131","26-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain-lain","100000000","002","00","02","407030000","","","Biaya Pembelian 1 (Satu) Drum 220 Ltr u/Perlengkapan Proper Tgl.23 Januari 2017.Nota terlampir","150000","1","K002","26-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00131","26-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain-lain","100000000","001","00","30","201060000","D8108DQ","","Biaya Tambal Ban 2 (Dua) Bh Lubang dan Pembelian Pentil Tubelles u/Kend D.8108.DQ Tgl.12 Januari 2017.Nota terlampir","50000","2","K001","26-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00131","26-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain-lain","100000000","002","00","30","201050000","D8108DQ","","Biaya Pembelian 1 (Satu) Bh Ban dalam dan Bongkar Pasang Kend D.8108.DQ Tgl.17 Januari 2017.Nota terlampir","75000","1","K001","26-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00131","26-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain-lain","100000000","003","00","30","424040000","","","Biaya Pembelian 1 (Satu) Set lampu Philips 40 Watt u/Kantor Teknik Tgl.18 Januari 2017.Nota terlampir","100000","1","K002","26-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00131","26-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain-lain","100000000","001","00","30","200060000","D816PN","","Biaya Pembelian 1 (Satu) Bh Slang Radiator dll u/Kend D.816.PN Tgl.20 Januari 2017.Nota terlampir","100000","1","K001","26-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00131","26-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain-lain","100000000","002","00","30","201060000","D8108DQ","","Biaya Pembelian 10 (Sepuluh) Btl Air Accu u/Kend D.8108.DQ Tgl.21 Januari 2017.Nota terlampir","50000","10","K001","26-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00131","26-01-2017 00:00:00","Sdr.Harun S","Cibungur","Lain-lain","100000000","006","00","30","201060000","D8501DT","","Biaya Pembelian 1 (Satu) Ltr Minyak Rem Preston dan Karet Rem u/Truck D.8501.DT Tgl.21 Januari 2017.Nota terlampir","100000","1","K001","26-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00117","23-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Borong Lancuran Afd II tgl.19 Januari 2017.Daftar terlampir","5349500","0","K006","23-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00024","09-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Upah","100000000","001","00","12","154041200","","","Pembayaran Upah Sadapan KLM Afd III Bulan Desember 2016.Daftar terlampirBeban Eksploitasi","76021440","0","K001","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00024","09-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Upah","100000000","002","00","12","154111200","","","Jasa Anemer","5321501","0","K099","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00168","31-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Cadangan UM","100000000","001","00","02","146020000","","","Cadangan Uang Muka Sadap Libur Afd I,II dan III Tgl.05 Februari 2017","40000000","0","K006","01-02-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00165","31-01-2017 00:00:00","Sdr.Dindin Burhanudin","Artana","Uang Muka Brg","100000000","001","00","13","146020000","","","Uang Muka Sadap Borong Lancuran Afd IV Tgl.16 s.d 31 Januari 2017.Daftar terlampir","10888500","0","K006","01-02-2017 14:33:14","ferry","","01",
"71","KK","KAS","KAS201701-00166","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka Brg","100000000","001","00","10","146020000","","","Uang Muka Sadap Borong Murni Afd I Tgl.23 s.d 28 Januari 2017.Daftar terlampir","7714000","0","K006","01-02-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00148","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","001","00","10","196200000","","","Jasa Anemer Afd I Tgl.26","265335","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00148","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","002","00","10","160000001","","","PPh Anemer Afd I Tgl.26","-11991","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00148","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","003","00","10","602020100","","","Pembayaran Upah Sadap Libur Afd I Tgl.26 Januari 2017.Daftar terlampirUnsur Pengawas Murni","778641","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00148","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","004","00","10","608060000","0000","","Unsur Pengawas Lanc Afd I Tgl.26","460970","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00148","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","005","00","10","196200000","","","Kary.Pelaksana II Afd I Tgl.26","3061500","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00148","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","006","00","10","196200000","","","Jasa Anemer Afd I Tgl.26","214305","0","K099","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00148","31-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Sadap Libur","100000000","007","00","10","196200000","","","Kary.Lepas Afd I Tgl.26","3790500","0","K001","31-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00169","31-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Cadangan UM","100000000","001","00","02","146020000","","","Cadangan Uang Muka Sadap Borong Lancuran dan Murni Afd I,II,III dan IV Tgl.01 s.d 05 Februari 2017.","67000000","0","K006","01-02-2017 00:00:00","ferry","","01",
"71","KT","KAS","KAS201701-00170","31-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Selisih Kas","100000000","001","00","02","970170100","","","Penerimaan Selisih Kas Tgl.31 Januari 2017 :Sisa Menurut Buku....Rp. 595.480,-Sisa menurut Fisik...Rp. 595.500,-                     -------------","20","0","T005","01-02-2017 20:20:58","ferry","","01",
"71","KK","KAS","KAS201701-00167","31-01-2017 00:00:00","Kopkar Tulus Karya","Cibungur","Sewa Avanza","100000000","001","00","02","157060900","","","Pembayaran Atas Jasa Sewa 1 (Satu) Unit Kendaraan Toyota Avanza No.Pol F.1135.UV Bulan Desember 2016 Kepada Kopkar Tulus Karya.Surat Perjanjian terlampir","7722000","0","K002","01-02-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00040","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Gaji","100000000","005","00","14","154021400","","","Karyawan Afd V","666000","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00034","09-01-2017 00:00:00","Sdr.Irwansyah","Newu","Upah","100000000","001","31","15","154041500","","","Pembayaran Upah KLM Afd VI Bulan Desember 2016.Daftar terlampir","3351504","0","K001","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00040","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Gaji","100000000","001","00","02","154010000","","","Pembayaran Gaji Karyawan Staf dan Pelaksana I Bulan Desember 2016.Daftar terlampirKaryawan Staf","6952985","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00048","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","001","00","02","157070000","","","Biaya Akomodasi Tutup Buku dan LM Bulan Oktober 2016.Kwitansi terlampir","1800000","0","K002","11-01-2017 09:14:34","ferry","","01",
"71","KK","KAS","KAS201701-00048","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","002","00","02","157070000","","","Biaya Pengawalan Pengambilan Upah Tgl.09 Nopember 2016.Kwitansi terlampir","150000","0","K002","11-01-2017 09:14:34","ferry","","01",
"71","KK","KAS","KAS201701-00048","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","003","00","02","157070000","","","Biaya Koordinasi dengan Yonif 310 di Areal Afd III Bulan Nopember 2016.Kwitansi terlampir","800000","0","K002","11-01-2017 09:14:34","ferry","","01",
"71","KK","KAS","KAS201701-00013","09-01-2017 00:00:00","Sdr.Irwansyah","Newu","Gaji","100000000","001","31","14","154031400","","","Pembayaran Gaji Karyawan Afd V Bulan Desember 2016.Unsur Pelaksana II","3104147","0","K001","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00017","09-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Gaji","100000000","001","00","10","154041000","","","Pembayaran Upah Sadapan KLM Afd I Bulan Desember 2016.Daftar terlampirBeban Eksploitasi","71497991","0","K001","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00017","09-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Gaji","100000000","002","00","10","154111000","","","Jasa Anemer","5004860","0","K099","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00017","09-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Gaji","100000000","003","00","10","160000001","","","PPh Anemer","-125123","0","K099","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00020","09-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Upah","100000000","001","00","10","154041000","","","Pembayaran Upah Pemeliharaan Afd I Bulan Desember 2016.Beban Eksploitasi","34556864","0","K001","06-01-2017 00:00:00","ferry","","02",
"71","KK","KAS","KAS201701-00020","09-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Upah","100000000","002","00","10","154111000","","","Jasa Anemer","2418980","0","K099","06-01-2017 00:00:00","ferry","","02",
"71","KK","KAS","KAS201701-00020","09-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Upah","100000000","003","00","10","160000001","","","PPh Anemer","-60474","0","K099","06-01-2017 00:00:00","ferry","","02",
"71","KK","KAS","KAS201701-00048","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","004","00","02","157070000","","","Biaya Perpisahan dan Pembuatan Peti u/Perpindahan Staf Tgl.11 Nopember 2016.Kwitansi terlampir","700000","0","K002","11-01-2017 09:14:34","ferry","","01",
"71","KK","KAS","KAS201701-00048","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","005","00","02","157070000","","","Biaya Operasional di TM Karet Afd I Bulan Nopember 2016.Kwitansi terlampir","250000","0","K002","11-01-2017 09:14:34","ferry","","01",
"71","KK","KAS","KAS201701-00048","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","006","00","02","157070000","","","Biaya Operasional di TM Karet Lancuran Afd I Bulan Nopember 2016.Kwitansi terlampir","300000","0","K002","11-01-2017 09:14:34","ferry","","01",
"71","KK","KAS","KAS201701-00048","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","007","31","02","157070000","","","Biaya Operasional di TM Pisang Afd VI Bulan Nopember 2016.Kwitansi terlampir","300000","0","K002","11-01-2017 09:14:34","ferry","","01",
"71","KK","KAS","KAS201701-00048","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","008","00","02","157070000","","","Biaya Operasional di Karet Lancuran Afd IV Bulan Nopember 2016.Kwitansi terlampir","300000","0","K002","11-01-2017 09:14:34","ferry","","01",
"71","KK","KAS","KAS201701-00056","12-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Upah Libur","100000000","002","00","02","410010100","","","Pramubakti","404210","0","K001","12-01-2017 14:45:10","ferry","","01",
"71","KK","KAS","KAS201701-00075","14-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka","100000000","001","00","11","146020000","","","Uang Muka Pembayaran Kerja Kontan Sadap Libur Lancuran Afd II Tgl.08 Januari 2017.Daftar terlampir","8689000","0","K006","14-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00074","14-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka","100000000","001","00","11","146020000","","","Uang Muka Pembayaran Kerja Kontan Sadap Borong Lancuran Afd II Tgl.05 Januari 2017.Daftar terlampir","7956500","0","K006","14-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00068","13-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Uang Muka","100000000","001","00","10","146020000","","","Uang Muka Pembayaran Kerja Kontan Sadap Borong Lancuran Afd I Tgl.05 Januari 2017.Daftar terlampir","8427000","0","K006","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00077","14-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka","100000000","001","00","11","146020000","","","Uang Muka Pembayaran Kerja Kontan Sadap Borong Murni Afd I Tgl.11 Januari 2016.Daftar terlampir","3388096","0","K006","14-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00076","14-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","UM","100000000","001","00","11","146020000","","","Uang Muka Pembayaran Kerja Kontan Sadap Borong Lancuran Afd II Tgl.11 Januari 2017.Daftar terlampir","4680000","0","K006","14-01-2017 00:00:00","ferry","","01",
"71","BK","BRI","BRI201701-00002","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Kas Kebun","110000002","001","00","02","198000000","","","Pengeluaran Uang dari Bank BRI Sukabumi untuk Kas Kebun Cibungur","1600000000","0","K010","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00040","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Gaji","100000000","002","00","02","154020200","","","Karyawan Kantor Induk","2386336","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00040","09-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Gaji","100000000","003","00","10","154021000","","","Karyawan Afd I","1809644","0","K001","07-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00025","09-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Upah","100000000","001","00","12","160000001","","","PPh Anemer","-169189","0","K099","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00025","09-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Upah","100000000","002","00","12","154041200","","","Pembayaran Upah Sadapan KLM Afd III Bulan Desember 2016.Daftar terlampirBeban Eksploitasi","96679586","0","K001","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00025","09-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Upah","100000000","002","00","12","154111200","","","Jasa Anemer","6767571","0","K099","06-01-2017 00:00:00","ferry","","01",
"71","KT","KAS","KAS201701-00003","09-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Setoran UM","100000000","001","00","11","146020000","","","Setoran Uang Muka Sadap Borong Murni Afd II Bulan Desember 2016.","131480062","0","T005","06-01-2017 00:00:00","ferry","","01",
"71","KT","KAS","KAS201701-00004","09-01-2017 00:00:00","Sdr.Hilman S.Hadhie","Mandaling","Setoran UM","100000000","001","00","12","146020000","","","Setoran Uang Muka Sadap Borong Murni Afd III Bulan Desember 2016","42111138","0","T005","06-01-2017 09:28:58","ferry","","01",
"71","KT","KAS","KAS201701-00005","09-01-2017 00:00:00","Sdr.Dindin Burhanudin","Artana","Setoran UM","100000000","001","00","13","146020000","","","Setoran Uang Muka Sadap Borong Lancuran Afd IV Bulan Desember 2016.","7776500","0","T005","06-01-2017 09:32:23","ferry","","01",
"71","KT","KAS","KAS201701-00006","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Setoran Cad UM","100000000","001","00","02","146020000","","","Setoran Cadangan Uang Muka Sadap Libur Tgl.01 dan 08 Jnauari 2017","80000000","0","T005","06-01-2017 09:35:06","ferry","","01",
"71","KT","KAS","KAS201701-00007","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Setoran Cad UM","100000000","001","00","02","146020000","","","Setoran Cadangan Uang Muka Borong Murni Tgl.01 s.d 08 Januari 2017","30000000","0","T005","06-01-2017 09:39:39","ferry","","01",
"71","KT","KAS","KAS201701-00008","09-01-2017 00:00:00","Sdr.Wawan Hermawan","Cibungur","Setoran Cad UM","100000000","001","00","02","146020000","","","Setoran Cadangan UM Borong Lancuran Tgl.01 s.d 08 Januari 2017","25696500","0","T005","06-01-2017 09:40:48","ferry","","01",
"71","KK","KAS","KAS201701-00014","09-01-2017 00:00:00","Sdr.Amir","Cibungur","Gaji","100000000","001","00","21","154032100","","","Pembayaran Gaji Karyawan Pabrik RSS Bulan Desember 2016.Unsur Pelaksana II","25975108","0","K001","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00018","09-01-2017 00:00:00","Sdr.Wawan Setiawan SP","Cibungur","Upah","100000000","001","00","10","154041000","","","Pembayaran Upah KLM Afd I Bulan Desember 2016.Daftar terlampir","12031040","0","K001","06-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00047","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","001","00","02","157070000","","","Andil Biaya Pelatihan PIK 3 (Tiga) Org di Kebun Cikaso Tgl.09 Nopember 2016.Kwitansi terlampir","1750000","0","K002","11-01-2017 08:59:34","ferry","","01",
"71","KK","KAS","KAS201701-00047","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","002","00","02","157070000","","","Biaya Sewa Rumah u/Kary Borong Murni Afd II Bulan Nopember 2016 s.d Januari 2017.Kwitansi terlampir","1500000","0","K002","11-01-2017 08:59:34","ferry","","01",
"71","KK","KAS","KAS201701-00047","11-01-2017 00:00:00","Sdr.Agus Suwanda","Cibungur","Lain lain","100000000","003","00","02","157070000","","","Biaya Jamuan Intel Kodim Sukabumi Tgl.13 Nopember 2016.Kwitansi terlampir","150000","0","K002","11-01-2017 08:59:34","ferry","","01",
"71","KK","KAS","KAS201701-00045","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","001","00","02","157070000","","","Bantuan Biaya Ke Madrasah Salamuncang Bulan Nopember 2016.Kwitansi terlampir","100000","0","K002","11-01-2017 08:24:41","ferry","","01",
"71","KK","KAS","KAS201701-00045","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","002","00","02","157070000","","","Biaya Koordinasi dengan Yonif 310 di Areal Afd I Bulan Nopember 2016.Daftar terlampir","800000","0","K002","11-01-2017 08:24:41","ferry","","01",
"71","KK","KAS","KAS201701-00045","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","003","00","02","157070000","","","Biaya Jamuan Perlombaan Posyandu Tingkat Kabupaten Sukabumi Tgl.15 Nopember 2016.Kwitansi terlampir","2500000","0","K002","11-01-2017 08:24:41","ferry","","01",
"71","KK","KAS","KAS201701-00045","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","004","00","02","157070000","","","Biaya Rapat Evaluasi Kinerja Pengawas Kebun Tgl.15 Nopember 2016.Kwitansi terlampir","350000","0","K002","11-01-2017 08:24:41","ferry","","01",
"71","KK","KAS","KAS201701-00045","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","005","00","02","157070000","","","Biaya Operasional di TM Karet Afd III Bulan Nopember 2016.Kwitansi terlampir","250000","0","K002","11-01-2017 08:24:41","ferry","","01",
"71","KK","KAS","KAS201701-00045","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","006","00","02","157070000","","","Biaya Operasional Panen Pisang di Afd III Bulan Nopember 2016.Kwitansi terlampir","325000","0","K002","11-01-2017 08:24:41","ferry","","01",
"71","KK","KAS","KAS201701-00045","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","007","00","02","157070000","","","Biaya Operasional Panen Pisang di Afd IV Bulan Nopember 2016.Kwitansi terlampir","325000","0","K002","11-01-2017 08:24:41","ferry","","01",
"71","KK","KAS","KAS201701-00045","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","008","00","02","157070000","","","Biaya Operasional Panen Karet di Afd III Bulan Nopember 2016.Kwitansi terlampir","275000","0","K002","11-01-2017 08:24:41","ferry","","01",
"71","KK","KAS","KAS201701-00046","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","001","00","02","157070000","","","Biaya Operasional Petugas Bank Tgl.08 Nopember 2016.Kwitansi terlampir","500000","0","K002","11-01-2017 08:35:12","ferry","","01",
"71","KK","KAS","KAS201701-00046","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","002","00","02","157070000","","","Biaya Koordinasi dengan Yonif 310 di Areal Afd II Bulan Nopember 2016.Kwitansi terlampir","800000","0","K002","11-01-2017 08:35:12","ferry","","01",
"71","KK","KAS","KAS201701-00046","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","003","00","02","157070000","","","Biaya Jamuan Tamu Tim Antan dan Investor ( 6 Org ) Tgl.10 dan 11 Nopember 2016.Kwitansi terlampir","2300000","0","K002","11-01-2017 08:35:12","ferry","","01",
"71","KK","KAS","KAS201701-00046","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","004","31","02","157070000","","","Biaya Operasional Panen Pisang di Afd I Bulan Nopember 2016.Kwitansi terlampir","325000","0","K002","11-01-2017 08:35:12","ferry","","01",
"71","KK","KAS","KAS201701-00046","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","005","31","02","157070000","","","Biaya Operasional Panen Pisang di Afd II Bulan Nopember 2016.Kwitansi terlampir","325000","0","K002","11-01-2017 08:35:12","ferry","","01",
"71","KK","KAS","KAS201701-00046","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","006","00","02","157070000","","","Biaya Operasional di TM Karet Afd II Bulan Nopember 2016.Kwitansi terlampir","250000","0","K002","11-01-2017 08:35:12","ferry","","01",
"71","KK","KAS","KAS201701-00046","11-01-2017 00:00:00","Sdr.Ayi Rachmat","Cibungur","Lain lain","100000000","007","00","02","157070000","","","Biaya Operasional Panen Karet di Afd I Bulan Nopember 2016.Kwitansi terlampir","250000","0","K002","11-01-2017 08:35:12","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","001","00","30","201030000","D8906EO","","Biaya Pembelian 80 (Delapan Puluh) Ltr Solar u/Truck D.8906.EO Tgl.10 Januari 2017.Nota terlampir","412000","80","K001","16-01-2017 11:02:20","ferry","","01",
"71","KK","KAS","KAS201701-00064","13-01-2017 00:00:00","Sdr.Heriyanto","Cibungur","Uang Muka Brg","100000000","001","00","11","146020000","","","Uang Muka Sadap Sadap Borong Lancuran Afd II Tgl.02 s.d 09 Januari 2017.Daftar terlampir","7804500","0","K006","13-01-2017 00:00:00","ferry","","01",
"71","KK","KAS","KAS201701-00086","16-01-2017 00:00:00","Kopkar Tulus Karya","Cibungur","Kayu Bakar","100000000","001","00","02","157070000","","","Pembayaran Upah Borong Pembuatan Kayu Bakar Eks Afd I sebanyak 220 M3 Bulan Desember 2016 Kepada Kopkar Tulus Karya Kebun Cibungur,Menunjuk GM No: 10/XII/2016,Sebesar :","23913360","0","K001","16-01-2017 09:43:51","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","002","00","30","201030000","D8108DQ","","Biaya Pembelian 25 (Dua puluh lima) Ltr Solar u/Truck D.8907.EO Tgl.10 Januari 2017. Nota terlampir","128750","25","K001","16-01-2017 11:02:20","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","003","00","30","201030000","D8478DI","","Biaya Pembelian 30 (Tiga puluh) Ltr Solar u/Truck D.8478.D1 Tgl.10 Januari 2017. Nota terlampir","154500","30","K001","16-01-2017 11:02:20","ferry","","01",
"71","KK","KAS","KAS201701-00087","16-01-2017 00:00:00","Sdr.Harun","Cibungur","BBM","100000000","004","00","30","201030000","D8550DI","","Biaya Pembelian 20 (Dua puluh) Ltr Solar u/Truck D.8550.D1 Tgl.10 Januari 2017. Nota terlampir","103000","20","K001","16-01-2017 11:02:20","ferry","","01",
