"norek","KodeBarang","NamaBarang","KodeSatuan","NamaSatuan","InitSatuan","JenisBarang",
"300140000","01403124","PULLY  6 CM TYPE A","","","","",
"300140000","01403125","RODA GIGI 50 T18","","","","",
"300140000","01403126","BLOCK KIPAS","","","","",
"300140000","01403127","PISAU BENANG ( MOBIL )","","","","",
"300140000","01403128","SEAL TOPJOIN","","","","",
"300140000","01403129","PULY 3 ALUR 12CM TYPE B","","","","",
"300140000","01403130","SPROCKET JOCKEY","","","","",
"300140000","01403131","POLY DOBLE","","","","",
"300140000","01403132","SELA OIL TYPE GILINGAN 42721","","","","",
"300140000","01403133","BLOK LAGER SN 515","","","","",
"300140000","01403134","HALU-HALU WESCO KOMPLIT","","","","",
"300140000","01403135","PULY TYPE B I ALUR D 15CM","","","","",
"300140000","01403136","ROLL PENGGERAK 1,5""","","","","",
"300140000","01403137","BOTTOM GEARBOX","","","","",
"300140000","01403138","TOP CONES JUBUNG","","","","",
"300140000","01403139","SPUYER CONTOH","","","","",
"300140000","01403140","PULLY BESI T A2 P10","","","","",
"300140000","01403141","RING CONES","","","","",
"300140000","01403142","PULLY STELAN","","","","",
"300140000","01403143","GIGI T 60 CTC/GRINDING","","","","",
"300140000","01403144","GIGI T 60 RS 40","","","","",
"300140000","01403145","MESIN PCR","","","","",
"300140000","01403146","PIN ASM TRACK","","","","",
"300140000","01403147","MESIN PEMOTONG KERAMIK","","","","",
"300140000","01403148","WIRE GUIDE ROD SHORT","","","","",
"300140000","01403149","SEAL - SEAL","","","","",
"300140000","01403151","PER STELAN PIRODO","","","","",
"300140000","01403152","SEAL OLI 20 35 8","","","","",
"300140000","01403153","BEARING 6000 ZZ","","","","",
"300140000","01403154","OUT PUT SHAFT","","","","",
"300140000","01403155","THEREADED LOOK","","","","",
"300140000","01403156","WORM WHELL T-41","","","","",
"300140000","01403157","SEPROKET RS.60-26","","","","",
"300140000","01403158","RING SS 3/8 PLAT","","","","",
"300140000","01403159","TEA COLOR","","","","",
"300140000","01403160","SLECTOR SWITCH","","","","",
"300140000","01403161","POROS PENEKAN STEPLER PT20","","","","",
"300140000","01403163","SPARPRAT SUNVIK","","","","",
"300140000","01403164","PULLEY B FULL T203.5","","","","",
"300140000","01403165","TUTUP LAGER","","","","",
"300140000","01403166","RANTAI CONVENTRIS S.62","","","","",
"300140000","01403167","PULY BUBUTAN","","","","",
"300140000","01403168","BANDROP 38 X 938","","","","",
"300140000","01403169","SEAL TC 65 85 10","","","","",
"300140000","01403170","SPROKET DRIER DALAM","","","","",
"300140000","01403171","UC 211","","","","",
"300140000","01403172","SEAL MECANICAL","","","","",
"300140000","01403173","SEAL 50 72 12","","","","",
"300140000","01403174","SPROKET / RANTE","","","","",
"300140000","01403175","POWER PACK REXROTH","","","","",
"300140000","01403176","BEARING 6001-2RS (800.004)","","","","",
"300140000","01403177","RANTAI GILING","","","","",
"300140000","01403178","CORDLESS BASETE BASE","","","","",
"300140000","01403179","CORIUM 157","","","","",
"300140000","01403180","CORIUM 95","","","","",
"300140000","01403181","CORIUM C 127 PENETRASI OIL","","","","",
"300140000","01403182","DRYER AC","","","","",
"300140000","01403183","ELEKTROMOTOR 5.5KW HP 1400RPM 220/380V","","","","",
"300140000","01403184","FILOW BLOCK SKF 206","","","","",
"300140000","01403185","BOX DRIER","","","","",
"300140000","01403186","MESIN TEA BEG DC","","","","",
"300140000","01403187","OPEN TOP CONES","","","","",
"300140000","01403189","PARING DISC CHAMBER","","","","",
"300140000","01403190","SLADING CONVEYOR","","","","",
"300140000","01403191","PENYELAHAN MESIN","","","","",
"300140000","01403192","PIPA 5/8 XI","","","","",
"300140000","01403193","PLAT PERPORASI 100CM","","","","",
"300140000","01403194","PORTABLE CRAM","","","","",
"300140000","01403195","POTENSI DROP","","","","",
"300140000","01403196","REL MONORAIL U/ 6 X 50 X 50 X 1430 mm X R2000mm","","","","",
"300140000","01403197","REMATITOP ASSY","","","","",
"300140000","01403198","RING PER/PLAT 1/2","","","","",
"300140000","01403199","RING PLAT 5/16""","","","","",
"300140000","01403200","RING PLAT 5X13X1","","","","",
"300140000","01403201","RING PLAT/VER 1/2","","","","",
"300140000","01403202","RUMSH KOPLING","","","","",
"300140000","01403203","SAMB RANTAI COUPLING R 40","","","","",
"300140000","01403204","SAMBUNGAN RANTAI DOBLE","","","","",
"300140000","01403205","SARINGAN CONDENSOR","","","","",
"300140000","01403206","SEAL OIL TYPE GILINGAN 253037","","","","",
"300140000","01403207","SHIFTER","","","","",
"300140000","01403208","SKIMMER","","","","",
"300140000","01403209","SVIRAL RV-8","","","","",
"300140000","01403210","TACHEMETER 53747002","","","","",
"300140000","01403211","TEFLON 10 CM 2","","","","",
"300140000","01403212","TEFLON SEAL","","","","",
"300140000","01403213","TELE THERMOMETER 6"" 0-120'C","","","","",
"300140000","01403214","TEUSE PATROMM 63 A","","","","",
"300140000","01403215","TITABLE BOWEL HOLDER","","","","",
"300140000","01403216","TAOHOMETER SHAFT","","","","",
"300140000","01403217","VOLLY 3","","","","",
"300140000","01403218","ERIOCCROME BLOKT","","","","",
"300140000","01403219","SAMBUNGAN KABEL SLING","","","","",
"300140000","01403220","FILTER BURNER","","","","",
"300140000","01403221","P.BLOCK MESIN TN.0208","","","","",
"300140000","01403222","SPROKET V BREAK RS.50 Z RS.50Z-60","","","","",
"300140000","01403223","STRIP (1826)","","","","",
"300140000","01403224","REOSTAT","","","","",
"300140000","01403225","TRANSFORBAND VENEMIR","","","","",
"300140000","01403226","HIASAN BURUNG GARUDA","","","","",
"300140000","01403227","ELECTRO METER 18,5KW","","","","",
"300140000","01403228","SPEED REDUCER","","","","",
"300140000","01403229","REAPIRKIT","","","","",
"300140000","01403230","TRIGER GUN","","","","",
"300140000","01403231","SEAL NOK 50.90.10","","","","",
"300140000","01403232","SPUR WHEEL WIDE","","","","",
"300140000","01403233","ELK MOTORCO KW2,2RPM","","","","",
"300140000","01403234","VELK WARM WHEEL","","","","",
"300140000","01403235","RING SEHER COMPRESOR & PAKING","","","","",
"300150000","01501138","BAN BRIDGESTONE UK.185/65 X 15","14","SET","SET","",
"300150000","01501139","BAN BRIDGESTONE UK.185/70 X 14 TECHNO","14","SET","SET","",
"300150000","01501140","BAN BRIDGESTONE UK.195/65 15 B 250","14","SET","SET","",
"300150000","01501141","BAN BRIDGESTONE UK.195/70 14 B 250","14","SET","SET","",
"300150000","01501142","BAN BRIDGESTONE UK.195/70 15 B 250","14","SET","SET","",
"300150000","01501143","BAN BRIDGESTONE UK.205/70 R14 - 6PR","14","SET","SET","",
"300150000","01501144","BAN BRIDGESTONE UK.215/50  R17","14","SET","SET","",
"300150000","01501145","BAN BRIDGESTONE UK.215/65 R16","14","SET","SET","",
"300150000","01501146","BAN BRIDGESTONE UK.235/70 R15 - 6PR DUELER A/T 683","14","SET","SET","",
"300150000","01501147","BAN BRIDGESTONE UK.235/75 R15 - 6PR DUELER A/T 689","14","SET","SET","",
"300150000","01501148","BAN BRIDGESTONE UK.265/70 R16 - 689","14","SET","SET","",
"300150000","01501149","BAN BRIDGESTONE UK.265/75 R16 - 673","14","SET","SET","",
"300150000","01501150","BAN BRIDGESTONE UK.265/75 X 16 (D - MAX)","14","SET","SET","",
"300150000","01501151","BAN BRIDGESTONE UK.27 X 8.5 14 673","14","SET","SET","",
"300150000","01501152","BAN BRIDGESTONE UK.30 X 9,50 R15 - 6PR","14","SET","SET","",
"300150000","01501153","BAN BRIDGESTONE UK.335 X 16 (D - MAX)","14","SET","SET","",
"300150000","01501154","BAN BRIDGESTONE UK.600/70 R14 MR","14","SET","SET","",
"300150000","01501155","BAN BRIDGESTONE UK.640 X 13 - 8PR","14","SET","SET","",
"300150000","01501156","BAN BRIDGESTONE UK.650 X 15  EXTRA GRIP","14","SET","SET","",
"300150000","01501157","BAN BRIDGESTONE UK.700 X 12","14","SET","SET","",
"300150000","01501158","BAN BRIDGESTONE UK.700 X 15 - 6PR JS","14","SET","SET","",
"300150000","01501159","BAN BRIDGESTONE UK.700 X 16 - 14PR  HMG","14","SET","SET","",
"300150000","01501160","BAN BRIDGESTONE UK.750 X 16 - 14PR  HMG","14","SET","SET","",
"300150000","01501161","BAN BRIDGESTONE UK.825 X 15 - 14PR  SMR","14","SET","SET","",
"300150000","01501162","BAN BRIDGESTONE UK.825 X 20 - 14PR  SMR","14","SET","SET","",
"300150000","01501163","BAN BRIDGESTONE UK.900 X 20 - 14PR  SMR","14","SET","SET","",
"300150000","01501164","BAN BRIDGESTONE UK.920 X 14 PR EMSA","14","SET","SET","",
"300150000","01501165","BAN DALAM","","","","",
"300150000","01501166","BAN DALAM 300X8","","","","",
"300150000","01501167","BAN DALAM HANDTRACTOR","","","","",
"300150000","01501168","BAN DALAM NO. 3.50-8","","","","",
"300150000","01501169","BAN DALAM U/500-12","","","","",
"300150000","01501170","BAN DALAM UK. 8","","","","",
"300150000","01501171","BAN DALAM VESPA UK 350X8","","","","",
"300150000","01501172","BAN DLM 200-8 13-3","","","","",
"300150000","01501173","BAN DRIEFRIM","","","","",
"300150000","01501174","BAN GOODYEAR UK.11,50/11,20 X 24","14","SET","SET","",
"300150000","01501175","BAN GOODYEAR UK.13.8 X 26 -  6PR","14","SET","SET","",
"300150000","01501176","BAN GOODYEAR UK.145 X 10","14","SET","SET","",
"300150000","01501177","BAN GOODYEAR UK.165/80  R13","14","SET","SET","",
"300150000","01501178","BAN GOODYEAR UK.165/95  R15","14","SET","SET","",
"300150000","01501179","BAN GOODYEAR UK.175 X 25 - 16PR","14","SET","SET","",
"300150000","01501180","BAN GOODYEAR UK.175S  R13 - 8PR WRL","14","SET","SET","",
"300150000","01501181","BAN GOODYEAR UK.18,4 X 34","14","SET","SET","",
"300150000","01501182","BAN GOODYEAR UK.185/70 R14","14","SET","SET","",
"300150000","01501183","BAN GOODYEAR UK.195 / 65 R15","14","SET","SET","",
"300150000","01501184","BAN GOODYEAR UK.195 / 70 R14","14","SET","SET","",
"300150000","01501185","BAN GOODYEAR UK.195/65 15 B 250","14","SET","SET","",
"300150000","01501186","BAN GOODYEAR UK.205/16 SR 15","14","SET","SET","",
"300150000","01501187","BAN GOODYEAR UK.235/70  R15 - 6PR  WRANGLER  OBL","14","SET","SET","",
"300150000","01501188","BAN GOODYEAR UK.235/75  R15 - 6PR  WRANGLER ATL","14","SET","SET","",
"300150000","01501189","BAN GOODYEAR UK.250 X 15 X 16","14","SET","SET","",
"300150000","01501190","BAN GOODYEAR UK.265/70  R16","14","SET","SET","",
"300150000","01501191","BAN GOODYEAR UK.265/75  R16","14","SET","SET","",
"300150000","01501192","BAN GOODYEAR UK.265/75 X 16 (D - MAX)","14","SET","SET","",
"300150000","01501193","BAN GOODYEAR UK.30 X 16.9  -  16 PR","14","SET","SET","",
"300150000","01501194","BAN GOODYEAR UK.30 X 9.50 R15 - 6PR","14","SET","SET","",
"300150000","01501195","BAN GOODYEAR UK.335 X 16 (D - MAX)","14","SET","SET","",
"300150000","01501196","BAN GOODYEAR UK.500 X 10 - 8PR","14","SET","SET","",
"300150000","01501197","BAN GOODYEAR UK.500 X 8","14","SET","SET","",
"300150000","01501198","BAN GOODYEAR UK.600 X 13 - 6 PR","14","SET","SET","",
"300150000","01501199","BAN GOODYEAR UK.600 X 9 -  10PR","14","SET","SET","",
"300150000","01501200","BAN GOODYEAR UK.650 X 10 -  8PR","14","SET","SET","",
"300150000","01501201","BAN GOODYEAR UK.700 X 12  - 12PR","14","SET","SET","",
"300150000","01501202","BAN GOODYEAR UK.700 X 15 - 6PR","14","SET","SET","",
"300150000","01501203","BAN GOODYEAR UK.700 X 15  EXTRA GRIP","14","SET","SET","",
"300150000","01501204","BAN GOODYEAR UK.700 X 16 - 14PR  G141","14","SET","SET","",
"300150000","01501205","BAN GOODYEAR UK.750 X 16  - 14PR G2020","14","SET","SET","",
"300150000","01501206","BAN GOODYEAR UK.825 X 20 - 14PR HI MILLER G-141","14","SET","SET","",
"300150000","01501207","BAN GOODYEAR UK.900 X 20 - 14 PR G2020","14","SET","SET","",
"300150000","01501208","BANTAL ALTERNATOR","","","","",
"300150000","01501209","BANTAL ALTERNATOR ASSY","","","","",
"300150000","01501210","BANTAL CARNIVAL","","","","",
"300150000","01501211","BANTALAAN SLANDER COMP","","","","",
"300150000","01501212","BANTALAN AS ENGKOL","","","","",
"300150000","01501213","BANTALAN DYNAMO AMP.","","","","",
"300150000","01501214","BANTALAN DYNAMO JALAN","","","","",
"300150000","01501215","BANTALAN DYNAMO STATER","","","","",
"300150000","01501216","BANTALAN PER","","","","",
"300150000","01501217","BANTALAN STATER","","","","",
"300150000","01501218","BANTALAN VER","","","","",
"300150000","01501219","BATERAY CHARGER + CHARGER","","","","",
"300150000","01501220","BATERREY CMOS PROYEKTOR","","","","",
"300150000","01501221","BATERY CARGER 200 A.","","","","",
"300150000","01501222","BATRE ALKALIN","","","","",
"300150000","01501223","BATRE METER","","","","",
"300150000","01501225","BATREY 12 V KUMPLIT PS 120","","","","",
"300150000","01501226","BATREY 6 V","","","","",
"300150000","01501227","BATREY POINTER","","","","",
"300150000","01501228","BATTEN BANANA BRONZ","","","","",
"300150000","01501229","BATTERAY N 50 YUASA","","","","",
"300150000","01501230","BATTERY 12 V","","","","",
"300150000","01501231","BATTERY G-FORCE 100 APMERE","","","","",
"300150000","01501232","BATTERY N 40 YUASA","","","","",
"300150000","01501233","BATTERY N 70 YUASA","","","","",
"300150000","01501234","BATTERY/ACCU","","","","",
"300150000","01501235","BATTRE EMERGENCI","","","","",
"300150000","01501236","BAUD AS RODA","","","","",
"300150000","01501237","BAUD ASS RODA BLK ELF","","","","",
"300150000","01501238","BAUD BAJA 1/2 X 3","","","","",
"300150000","01501239","BAUD BAK","","","","",
"300150000","01501240","BAUD BALHUB","","","","",
"300150000","01501241","BAUD BALL JOIN","","","","",
"300150000","01501242","BAUD BAN SEREP","","","","",
"300150000","01501243","BAUD BEHEL","","","","",
"300150000","01501244","BAUD BODY","","","","",
"300150000","01501245","BAUD CARTER","","","","",
"300150000","01501246","BAUD COMP MUR 1/2-2","","","","",
"300150000","01501247","BAUD HAPEL","","","","",
"300150000","01501248","BAUD HAPEL PANTHER","","","","",
"300150000","01501249","BAUD HEX SOCKET CAP 3/4X5 (JEPIT AS)","","","","",
"300150000","01501250","BAUD JOINT KOPEL","","","","",
"300150000","01501251","BAUD KAMSET 8 MM","","","","",
"300150000","01501252","BAUD KARET KABIN","","","","",
"300150000","01503538","PROFELAR SHAFT","","","","",
"300150000","01503539","PROFELAR SHAFT ASSY + JOCK HAVEL","","","","",
"300150000","01503540","PROFELAR SUB BEARING","","","","",
"300150000","01503541","PROFELAR SUB BEARING RUBBER","","","","",
"300150000","01503542","PROFELER SHAFT BELAKANG","","","","",
"300150000","01503543","PROP. SHAFT","","","","",
"300150000","01503544","PROPELAR SHAFT YOKE","","","","",
"300150000","01503545","PROPELER SHARPT BLK","","","","",
"300150000","01503546","PUIL FILTER ATAS","","","","",
"300150000","01503547","PULL PUMP","","","","",
"300150000","01503548","PULL PUMP ASSY","","","","",
"300150000","01503549","PULLY AC","","","","",
"300150000","01503550","PULLY COM SHAFT","","","","",
"300150000","01503551","PULLY DYNAMO","","","","",
"300150000","01503552","PULLY KIPAS RADIATOR","","","","",
"300150000","01503553","PULLY POWER STERING","","","","",
"300150000","01503554","PULY C/S KIT","","","","",
"300150000","01503555","PUMP ASM OIL","","","","",
"300150000","01503556","PUT STEP","","","","",
"300150000","01503557","PUTARAN KACA","","","","",
"300150000","01503558","PYLOK BLAK","","","","",
"300150000","01503559","PYLOK BRONZ EMAS","","","","",
"300150000","01503560","RAC END","","","","",
"300150000","01503561","RACE TRANFER INFUT","","","","",
"300150000","01503562","RACE TRUST","","","","",
"300150000","01503563","RACK END","","","","",
"300150000","01503564","RACK END ISZ. PANTHER","","","","",
"300150000","01503565","RACK N TOYOTA KIJANG","","","","",
"300150000","01503566","RAG END PANTHER","","","","",
"300150000","01503567","RAINDRUP CAIR","","","","",
"300150000","01503568","RAMBANG DEPAN","","","","",
"300150000","01503569","RAMBANG KIRI KANAN","","","","",
"300150000","01503570","RAMBANG LAMPU LHRH","","","","",
"300150000","01503571","RAMBANG MUKA","","","","",
"300150000","01503572","REAPIRKIT KARET MASTER BRAKE HINO","","","","",
"300150000","01503573","REAR AXLE SHAFT","","","","",
"300150000","01503574","REAR DISTANCE SLEEP SHOP ISUZU FANTHER","","","","",
"300150000","01503575","REAR DISTANCE SLEP SHAF ISUZU FANTHER","","","","",
"300150000","01503576","REAR FINDER BEARING","","","","",
"300150000","01503577","REAR FROFELAR/HAPEL","","","","",
"300150000","01503578","REAR HOUSHING TUB COMP NUTWASHER","","","","",
"300150000","01503579","REAR PLUG ENGINE","","","","",
"300150000","01503580","REAR RETAINER AXLE","","","","",
"300150000","01503581","REAR SPIRING PIN","","","","",
"300150000","01503582","REAR STABILIZER","","","","",
"300150000","01503583","REAR STOPER SPRING","","","","",
